聅凝菌戈 - じ计(YDX)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,Θユ肂,
20191223,97.676,97.817,97.583,97.658,0,0.0,
20191224,97.663,97.795,97.615,97.654,0,0.0,
20191225,97.670,97.726,97.549,97.654,0,0.0,
20191226,97.625,97.708,97.493,97.534,0,0.0,
20191227,97.543,97.552,96.915,96.919,0,0.0,
20191230,96.957,96.961,96.606,96.740,0,0.0,
20191231,96.733,96.733,96.355,96.389,0,0.0,
20200101,96.500,97.103,96.389,96.389,0,0.0,
20200102,96.477,96.873,96.425,96.846,0,0.0,
20200103,96.788,97.105,96.710,96.838,0,0.0,
20200106,96.851,96.897,96.540,96.671,0,0.0,
20200107,96.653,97.091,96.621,97.005,0,0.0,
20200108,96.825,97.350,96.818,97.299,0,0.0,
20200109,97.270,97.556,97.246,97.450,0,0.0,
20200110,97.432,97.584,97.295,97.356,0,0.0,
20200113,97.411,97.530,97.308,97.345,0,0.0,
20200114,97.362,97.562,97.328,97.372,0,0.0,
20200115,97.377,97.440,97.158,97.229,0,0.0,
20200116,97.184,97.363,97.085,97.320,0,0.0,
20200117,97.305,97.655,97.267,97.606,0,0.0,
20200120,97.619,97.729,97.579,97.606,0,0.0,
20200121,97.633,97.656,97.392,97.531,0,0.0,
20200122,97.622,97.686,97.441,97.527,0,0.0,
20200123,97.484,97.802,97.426,97.693,0,0.0,
20200124,97.719,97.946,97.667,97.853,0,0.0,
20200127,97.848,98.000,97.806,97.956,0,0.0,
20200128,97.951,98.156,97.904,98.018,0,0.0,
20200129,97.946,98.188,97.943,97.991,0,0.0,
20200130,98.028,98.074,97.791,97.867,0,0.0,
20200131,97.866,97.968,97.354,97.390,0,0.0,
20200203,97.436,97.887,97.434,97.800,0,0.0,
20200204,97.818,98.006,97.787,97.961,0,0.0,
20200205,97.941,98.318,97.901,98.301,0,0.0,
20200206,98.290,98.572,98.209,98.496,0,0.0,
20200207,98.459,98.718,98.417,98.684,0,0.0,
20200210,98.661,98.882,98.599,98.832,0,0.0,
20200211,98.863,98.952,98.708,98.721,0,0.0,
20200212,98.768,99.051,98.705,99.049,0,0.0,
20200213,98.990,99.110,98.854,99.067,0,0.0,
20200214,99.124,99.166,98.997,99.124,0,0.0,
20200217,99.111,99.208,99.003,99.003,0,0.0,
20200218,99.192,99.474,99.139,99.440,0,0.0,
20200219,99.434,99.722,99.378,99.705,0,0.0,
20200220,99.538,99.910,99.528,99.865,0,0.0,
20200221,99.857,99.870,99.231,99.262,0,0.0,
20200224,99.412,99.638,99.113,99.359,0,0.0,
20200225,99.327,99.388,98.883,98.968,0,0.0,
20200226,99.082,99.266,98.913,98.996,0,0.0,
20200227,99.018,99.051,98.361,98.508,0,0.0,
20200228,98.421,98.658,97.960,98.132,0,0.0,
20200302,98.021,98.086,97.181,97.360,0,0.0,
20200303,97.563,97.695,96.979,97.153,0,0.0,
20200304,97.168,97.594,97.119,97.336,0,0.0,
20200305,97.384,97.436,96.515,96.820,0,0.0,
20200306,96.614,96.702,95.711,95.951,0,0.0,
20200309,95.497,95.689,94.650,94.895,0,0.0,
20200310,95.339,96.582,95.226,96.414,0,0.0,
20200311,96.329,96.692,95.914,96.507,0,0.0,
20200312,96.653,98.311,96.079,97.468,0,0.0,
20200313,97.448,98.810,97.335,98.749,0,0.0,
20200316,97.900,98.467,97.446,98.069,0,0.0,
20200317,98.138,99.832,97.981,99.575,0,0.0,
20200318,99.380,101.743,99.154,101.160,0,0.0,
20200319,100.789,102.938,100.770,102.755,0,0.0,
20200320,102.936,102.992,101.086,102.817,0,0.0,
20200323,102.818,102.847,101.653,102.487,0,0.0,
20200324,102.131,102.213,101.050,102.039,0,0.0,
20200325,101.596,101.910,100.842,101.050,0,0.0,
20200326,100.956,101.018,99.239,99.352,0,0.0,
20200327,99.291,99.813,98.270,98.365,0,0.0,
20200330,98.600,99.319,98.289,99.181,0,0.0,
20200331,99.253,99.948,98.893,99.048,0,0.0,
20200401,99.010,99.842,98.911,99.673,0,0.0,
20200402,99.509,100.409,99.335,100.180,0,0.0,
20200403,100.202,100.853,100.143,100.576,0,0.0,
20200406,100.662,100.931,100.475,100.685,0,0.0,
20200407,100.753,100.790,99.770,99.900,0,0.0,
20200408,99.909,100.430,99.902,100.119,0,0.0,
20200409,100.134,100.299,99.362,99.517,0,0.0,
20200410,99.584,99.631,99.365,99.517,0,0.0,
20200413,99.493,99.630,99.139,99.348,0,0.0,
20200414,99.383,99.427,98.825,98.887,0,0.0,
20200415,98.818,99.976,98.817,99.461,0,0.0,
20200416,99.627,100.302,99.612,100.025,0,0.0,
20200417,99.859,100.294,99.621,99.782,0,0.0,
20200420,99.792,100.073,99.652,99.955,0,0.0,
20200421,99.943,100.478,99.928,100.258,0,0.0,
20200422,100.210,100.497,99.897,100.388,0,0.0,
20200423,100.448,100.691,100.037,100.433,0,0.0,
20200424,100.497,100.867,100.186,100.380,0,0.0,
20200427,100.259,100.319,99.833,100.041,0,0.0,
20200428,100.056,100.209,99.450,99.865,0,0.0,
20200429,99.876,99.885,99.465,99.565,0,0.0,
20200430,99.481,99.725,98.805,99.016,0,0.0,
20200501,99.126,99.214,98.645,99.079,0,0.0,
20200504,99.243,99.599,99.221,99.484,0,0.0,
20200505,99.506,99.970,99.299,99.709,0,0.0,
20200506,99.795,100.200,99.751,100.091,0,0.0,
20200507,100.209,100.401,99.812,99.889,0,0.0,
20200508,99.838,99.944,99.097,99.734,0,0.0,
20200511,99.840,100.281,99.666,100.236,0,0.0,
20200512,100.229,100.440,99.663,99.933,0,0.0,
20200513,100.008,100.276,99.577,100.242,0,0.0,
20200514,100.187,100.556,100.148,100.466,0,0.0,
20200515,100.259,100.488,100.080,100.402,0,0.0,
20200518,100.372,100.467,99.580,99.665,0,0.0,
20200519,99.619,99.731,99.230,99.371,0,0.0,
20200520,99.554,99.562,99.002,99.124,0,0.0,
20200521,99.175,99.512,99.023,99.370,0,0.0,
20200522,99.421,99.873,99.385,99.863,0,0.0,
20200525,99.748,99.975,99.686,99.863,0,0.0,
20200526,99.765,99.773,98.898,98.908,0,0.0,
20200527,99.016,99.342,98.716,99.062,0,0.0,
20200528,98.913,99.092,98.353,98.383,0,0.0,
20200529,98.515,98.547,97.945,98.344,0,0.0,
20200601,98.239,98.241,97.787,97.830,0,0.0,
20200602,97.841,97.909,97.430,97.673,0,0.0,
20200603,97.566,97.626,97.185,97.276,0,0.0,
20200604,97.322,97.634,96.572,96.677,0,0.0,
20200605,96.743,97.032,96.442,96.937,0,0.0,
20200608,96.836,97.069,96.598,96.618,0,0.0,
20200609,96.629,97.063,96.226,96.324,0,0.0,
20200610,96.431,96.456,95.716,95.959,0,0.0,
20200611,96.094,96.827,95.950,96.733,0,0.0,
20200612,96.805,97.454,96.492,97.319,0,0.0,
20200615,97.206,97.390,96.597,96.706,0,0.0,
20200616,96.563,97.252,96.431,96.958,0,0.0,
20200617,97.006,97.338,96.801,97.158,0,0.0,
20200618,97.077,97.580,96.951,97.421,0,0.0,
20200619,97.422,97.717,97.159,97.623,0,0.0,
20200622,97.663,97.739,97.005,97.039,0,0.0,
20200623,96.932,97.245,96.385,96.646,0,0.0,
20200624,96.657,97.240,96.550,97.148,0,0.0,
20200625,97.242,97.597,97.163,97.429,0,0.0,
20200626,97.350,97.682,97.258,97.433,0,0.0,
20200629,97.455,97.646,97.114,97.536,0,0.0,
20200630,97.396,97.802,97.230,97.391,0,0.0,
20200701,97.391,97.622,97.029,97.196,0,0.0,
20200702,97.145,97.340,96.810,97.317,0,0.0,
20200703,97.215,97.355,97.124,97.172,0,0.0,
20200706,97.172,97.191,96.569,96.725,0,0.0,
20200707,96.751,97.152,96.600,96.881,0,0.0,
20200708,96.987,97.052,96.403,96.428,0,0.0,
20200709,96.452,96.814,96.235,96.700,0,0.0,
20200710,96.752,96.974,96.439,96.652,0,0.0,
20200713,96.547,96.680,96.270,96.464,0,0.0,
20200714,96.541,96.701,96.179,96.259,0,0.0,
20200715,96.172,96.249,95.777,96.081,0,0.0,
20200716,96.003,96.402,95.893,96.346,0,0.0,
20200717,96.281,96.329,95.901,95.942,0,0.0,
20200720,95.956,96.179,95.734,95.832,0,0.0,
20200721,95.745,95.917,95.047,95.117,0,0.0,
20200722,95.128,95.412,94.829,94.988,0,0.0,
20200723,94.980,95.181,94.590,94.692,0,0.0,
20200724,94.767,94.833,94.334,94.435,0,0.0,
20200727,94.385,94.416,93.476,93.668,0,0.0,
20200728,93.581,94.007,93.493,93.696,0,0.0,
20200729,93.748,93.799,93.180,93.453,0,0.0,
20200730,93.319,93.679,92.929,93.021,0,0.0,
20200731,92.824,93.538,92.546,93.349,0,0.0,
20200803,93.324,93.991,93.323,93.542,0,0.0,
20200804,93.557,93.834,93.227,93.382,0,0.0,
20200805,93.232,93.245,92.563,92.868,0,0.0,
20200806,92.773,93.086,92.521,92.788,0,0.0,
20200807,92.812,93.623,92.763,93.435,0,0.0,
20200810,93.436,93.695,93.296,93.582,0,0.0,
20200811,93.596,93.741,93.171,93.628,0,0.0,
20200812,93.683,93.905,93.268,93.443,0,0.0,
20200813,93.365,93.388,92.928,93.335,0,0.0,
20200814,93.218,93.409,93.015,93.096,0,0.0,
20200817,93.060,93.123,92.770,92.851,0,0.0,
20200818,92.821,92.821,92.127,92.271,0,0.0,
20200819,92.279,93.053,92.154,92.887,0,0.0,
20200820,92.956,93.238,92.726,92.793,0,0.0,
20200821,92.722,93.473,92.575,93.247,0,0.0,
20200824,93.168,93.344,92.840,93.298,0,0.0,
20200825,93.282,93.347,92.967,93.019,0,0.0,
20200826,93.021,93.364,92.850,93.006,0,0.0,
20200827,92.854,93.319,92.417,93.001,0,0.0,
20200828,93.018,93.096,92.198,92.371,0,0.0,
20200831,92.299,92.478,91.993,92.144,0,0.0,
20200901,92.184,92.399,91.746,92.338,0,0.0,
20200902,92.279,92.870,92.208,92.847,0,0.0,
20200903,92.660,93.068,92.650,92.739,0,0.0,
20200904,92.803,93.238,92.662,92.719,0,0.0,
20200907,92.820,93.093,92.719,92.719,0,0.0,
20200908,93.054,93.523,93.002,93.445,0,0.0,
20200909,93.581,93.662,93.142,93.255,0,0.0,
20200910,93.233,93.451,92.700,93.336,0,0.0,
20200911,93.327,93.382,93.096,93.333,0,0.0,
20200914,93.241,93.328,92.873,93.052,0,0.0,
20200915,93.055,93.142,92.785,93.050,0,0.0,
20200916,93.080,93.284,92.783,93.214,0,0.0,
20200917,93.147,93.592,92.870,92.970,0,0.0,
20200918,92.864,93.012,92.766,92.926,0,0.0,
20200921,92.957,93.777,92.749,93.656,0,0.0,
20200922,93.553,94.081,93.465,93.988,0,0.0,
20200923,93.987,94.428,93.930,94.389,0,0.0,
20200924,94.378,94.594,94.196,94.354,0,0.0,
20200925,94.319,94.742,94.190,94.642,0,0.0,
20200928,94.571,94.636,94.150,94.278,0,0.0,
20200929,94.241,94.296,93.824,93.891,0,0.0,
20200930,93.849,94.190,93.667,93.886,0,0.0,
20201001,93.797,93.917,93.527,93.711,0,0.0,
20201002,93.734,94.031,93.687,93.844,0,0.0,
20201005,93.836,93.848,93.372,93.513,0,0.0,
20201006,93.435,93.851,93.335,93.686,0,0.0,
20201007,93.830,93.900,93.560,93.630,0,0.0,
20201008,93.609,93.778,93.497,93.605,0,0.0,
20201009,93.563,93.588,93.005,93.057,0,0.0,
20201012,93.103,93.242,93.014,93.065,0,0.0,
20201013,93.033,93.597,93.033,93.531,0,0.0,
20201014,93.544,93.667,93.246,93.382,0,0.0,
20201015,93.434,93.904,93.368,93.856,0,0.0,
20201016,93.802,93.878,93.531,93.682,0,0.0,
20201019,93.726,93.766,93.214,93.427,0,0.0,
20201020,93.421,93.503,92.997,93.067,0,0.0,
20201021,93.048,93.071,92.474,92.611,0,0.0,
20201022,92.668,92.973,92.610,92.951,0,0.0,
20201023,92.928,93.126,92.664,92.768,0,0.0,
20201026,92.834,93.113,92.786,93.045,0,0.0,
20201027,93.072,93.133,92.787,92.940,0,0.0,
20201028,93.151,93.645,93.047,93.405,0,0.0,
20201029,93.458,94.102,93.335,93.955,0,0.0,
20201030,93.918,94.077,93.651,94.038,0,0.0,
20201102,94.080,94.285,93.976,94.129,0,0.0,
20201103,94.051,94.051,93.290,93.553,0,0.0,
20201104,93.092,94.302,93.092,93.407,0,0.0,
20201105,93.343,93.545,92.485,92.525,0,0.0,
20201106,92.572,92.819,92.184,92.229,0,0.0,
20201109,92.170,92.962,92.130,92.725,0,0.0,
20201110,92.762,92.974,92.604,92.749,0,0.0,
20201111,92.700,93.208,92.621,93.043,0,0.0,
20201112,93.011,93.136,92.775,92.963,0,0.0,
20201113,92.954,93.005,92.709,92.755,0,0.0,
20201116,92.680,92.844,92.464,92.642,0,0.0,
20201117,92.494,92.608,92.267,92.416,0,0.0,
20201118,92.442,92.514,92.213,92.316,0,0.0,
20201119,92.560,92.720,92.237,92.294,0,0.0,
20201120,92.342,92.432,92.206,92.392,0,0.0,
20201123,92.333,92.800,92.016,92.505,0,0.0,
20201124,92.526,92.559,92.129,92.226,0,0.0,
20201125,92.112,92.260,91.928,91.994,0,0.0,
20201126,91.946,92.172,91.845,91.994,0,0.0,
20201127,92.020,92.047,91.758,91.790,0,0.0,
20201130,91.736,92.051,91.506,91.869,0,0.0,
20201201,91.945,91.945,91.158,91.313,0,0.0,
20201202,91.191,91.501,90.991,91.118,0,0.0,
20201203,91.055,91.091,90.511,90.714,0,0.0,
20201204,90.712,90.872,90.476,90.701,0,0.0,
20201207,90.820,91.238,90.617,90.792,0,0.0,
20201208,90.899,91.017,90.752,90.965,0,0.0,
20201209,90.919,91.200,90.693,91.087,0,0.0,
20201210,91.059,91.151,90.666,90.824,0,0.0,
20201211,90.738,91.041,90.616,90.976,0,0.0,
20201214,90.784,90.905,90.421,90.711,0,0.0,
20201215,90.693,90.821,90.423,90.473,0,0.0,
20201216,90.492,90.704,90.128,90.450,0,0.0,
20201217,90.272,90.272,89.730,89.822,0,0.0,
20201218,89.828,90.133,89.828,90.016,0,0.0,
20201221,90.259,91.018,90.016,90.043,0,0.0,
20201222,90.090,90.718,90.059,90.654,0,0.0,
20201223,90.520,90.666,90.156,90.413,0,0.0,
20201224,90.278,90.381,90.151,90.323,0,0.0,
20201225,90.330,90.423,90.215,90.323,0,0.0,
20201228,90.236,90.378,89.980,90.337,0,0.0,
20201229,90.209,90.227,89.853,89.994,0,0.0,
20201230,89.979,89.979,89.559,89.680,0,0.0,
20201231,89.612,89.978,89.516,89.937,0,0.0,
20210104,89.711,89.944,89.423,89.869,0,0.0,
20210105,89.903,89.903,89.428,89.436,0,0.0,
20210106,89.479,89.802,89.209,89.530,0,0.0,
20210107,89.321,89.969,89.321,89.826,0,0.0,
20210108,89.832,90.248,89.664,90.098,0,0.0,
20210111,90.253,90.728,90.253,90.465,0,0.0,
20210112,90.519,90.617,90.030,90.093,0,0.0,
20210113,90.001,90.450,89.923,90.355,0,0.0,
20210114,90.276,90.578,90.075,90.239,0,0.0,
20210115,90.224,90.801,90.223,90.772,0,0.0,
20210118,90.867,90.951,90.741,90.765,0,0.0,
20210119,90.728,90.762,90.402,90.498,0,0.0,
20210120,90.408,90.697,90.275,90.475,0,0.0,
20210121,90.418,90.452,90.050,90.131,0,0.0,
20210122,90.051,90.307,90.051,90.238,0,0.0,
20210125,90.229,90.519,90.083,90.391,0,0.0,
20210126,90.393,90.613,90.117,90.170,0,0.0,
20210127,90.154,90.880,90.153,90.647,0,0.0,
20210128,90.730,90.863,90.405,90.455,0,0.0,
20210129,90.562,90.780,90.363,90.584,0,0.0,
20210201,90.625,91.063,90.502,90.980,0,0.0,
20210202,91.000,91.287,90.801,91.197,0,0.0,
20210203,91.046,91.309,90.987,91.171,0,0.0,
20210204,91.090,91.583,91.085,91.529,0,0.0,
20210205,91.494,91.602,90.984,91.042,0,0.0,
20210208,90.978,91.235,90.896,90.934,0,0.0,
20210209,90.911,90.928,90.426,90.439,0,0.0,
20210210,90.492,90.527,90.251,90.371,0,0.0,
20210211,90.459,90.474,90.262,90.417,0,0.0,
20210212,90.411,90.742,90.380,90.480,0,0.0,
20210215,90.439,90.480,90.266,90.480,0,0.0,
20210216,90.293,90.648,90.118,90.509,0,0.0,
20210217,90.711,91.056,90.617,90.951,0,0.0,
20210218,90.900,90.981,90.541,90.592,0,0.0,
20210219,90.570,90.653,90.177,90.364,0,0.0,
20210222,90.310,90.575,89.995,90.010,0,0.0,
20210223,90.023,90.264,89.943,90.169,0,0.0,
20210224,90.101,90.430,89.981,90.176,0,0.0,
20210225,90.071,90.288,89.683,90.134,0,0.0,
20210226,90.360,90.973,90.132,90.879,0,0.0,
20210301,90.782,91.136,90.686,91.039,0,0.0,
20210302,91.028,91.394,90.725,90.785,0,0.0,
20210303,90.792,91.063,90.632,90.947,0,0.0,
20210304,91.010,91.673,90.972,91.631,0,0.0,
20210305,91.656,92.192,91.624,91.977,0,0.0,
20210308,91.903,92.421,91.842,92.313,0,0.0,
20210309,92.463,92.503,92.284,92.365,0,0.0,
