聅凝菌戈 - 独(2103)(O1GC&)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,ゼキ秖,
20131023,1331.90,1333.90,1331.90,1333.90,13,54,
20131024,1334.50,1350.20,1334.50,1350.20,18,51,
20131025,1346.20,1353.00,1346.20,1352.40,23,25,
20131028,1351.40,1359.20,1351.40,1352.00,23,25,
20131029,1359.60,1359.70,1345.20,1345.20,2,24,
20131030,1340.80,1355.80,1335.60,1349.00,44,56,
20131031,1334.00,1334.00,1321.70,1323.60,60,33,
20131101,1325.70,1325.70,1308.00,1313.10,21,16,
20131104,1314.60,1320.50,1312.10,1314.60,38,16,
20131105,1313.30,1317.50,1306.90,1308.00,97,13,
20131106,1313.50,1318.60,1312.50,1317.70,11,32,
20131107,1323.60,1323.60,1298.00,1308.40,129,31,
20131108,1308.00,1308.10,1281.30,1284.50,22,13,
20131111,1281.60,1281.80,1281.00,1281.00,5,13,
20131112,1282.30,1282.30,1271.10,1271.10,2,11,
20131113,1274.00,1280.50,1268.30,1268.30,17,11,
20131114,1280.20,1293.30,1278.10,1286.20,28,8,
20131115,1287.70,1288.50,1281.50,1287.30,15,9,
20131118,1284.70,1284.80,1272.20,1272.20,10,9,
20131119,1274.20,1275.20,1271.00,1273.40,10,7,
20131120,1269.00,1269.00,1241.90,1257.90,120,7,
20131121,1245.70,1247.10,1236.50,1243.50,89,31,
20131122,1243.20,1247.00,1241.40,1244.00,66,34,
20131125,1231.10,1241.10,1229.00,1241.10,11,34,
20131126,1243.00,1243.00,1241.40,1241.40,1,10,
20131127,1241.60,1254.80,1235.50,1237.80,81241,33656,
20131128,1237.80,1245.60,1233.70,1244.50,4925,33656,
20131129,1243.50,1254.50,1240.80,1250.60,9203,7724,
20131202,1251.40,1251.50,1217.80,1222.30,4906,7731,
20131203,1219.20,1225.70,1215.60,1221.70,1932,6776,
20131204,1225.10,1250.40,1212.90,1248.20,1822,5972,
20131205,1240.00,1241.50,1218.60,1233.20,446,5612,
20131206,1228.70,1242.00,1213.00,1230.30,1031,2936,
20131209,1230.20,1243.20,1229.00,1235.30,350,2937,
20131210,1239.00,1267.00,1239.00,1262.40,852,2845,
20131211,1261.90,1261.90,1252.10,1258.50,147,2638,
20131212,1253.50,1255.40,1225.90,1226.00,609,2234,
20131213,1226.70,1239.00,1222.20,1235.70,443,2140,
20131216,1238.40,1250.60,1228.90,1245.50,242,2140,
20131217,1237.00,1240.40,1231.20,1231.20,22,2076,
20131218,1231.50,1245.10,1217.00,1236.10,114,1550,
20131219,1226.60,1226.60,1188.70,1195.00,124,1483,
20131220,1190.90,1207.80,1190.90,1205.10,204,1253,
20131223,1205.20,1205.20,1195.90,1198.40,123,1253,
20131224,1199.80,1205.60,1197.70,1205.10,184,841,
20131226,1207.10,1215.90,1207.10,1214.10,138,790,
20131227,1213.40,1218.50,1212.90,1216.10,282,287,
20131230,1215.00,1215.00,1194.40,1203.10,351,258,
20131231,1196.40,1212.40,1182.00,1201.90,124,151,
20140102,1204.30,1227.30,1204.30,1225.00,209,168,
20140103,1221.70,1239.00,1221.70,1238.40,142,224,
20140106,1232.80,1247.00,1221.90,1237.80,124,224,
20140107,1239.30,1242.40,1226.30,1229.40,70,217,
20140108,1227.50,1227.50,1218.60,1225.30,189,198,
20140109,1225.80,1229.30,1225.80,1229.30,4,210,
20140110,1235.00,1246.80,1234.00,1246.70,56,214,
20140113,1250.60,1252.70,1245.50,1250.90,46,214,
20140114,1251.00,1251.30,1242.00,1245.20,37,230,
20140115,1243.10,1243.20,1238.10,1238.10,68,218,
20140116,1239.30,1242.80,1239.00,1240.00,47,221,
20140117,1239.70,1254.30,1239.70,1251.70,101,241,
20140120,1256.40,1257.50,1256.10,1257.20,37,241,
20140121,1253.70,1253.80,1240.00,1242.30,204,241,
20140122,1241.70,1242.00,1239.00,1239.00,57,180,
20140123,1235.20,1264.20,1235.20,1262.60,40,152,
20140124,1258.30,1269.40,1258.30,1264.50,37,84,
20140127,1259.80,1264.40,1254.40,1263.60,62,84,
20140128,1257.90,1258.40,1251.00,1251.00,19,66,
20140129,1262.20,1262.20,1262.20,1262.20,0,20,
20140130,1267.00,1267.70,1237.50,1242.20,44948,22230,
20140131,1243.60,1254.50,1238.40,1240.10,5820,5905,
20140203,1242.40,1266.30,1241.20,1260.40,2914,5865,
20140204,1258.40,1260.70,1247.80,1251.70,1745,4793,
20140205,1254.00,1273.70,1253.10,1257.30,1616,4058,
20140206,1258.00,1267.00,1253.50,1257.60,271,3007,
20140207,1258.30,1271.40,1257.90,1263.30,436,1730,
20140210,1269.60,1277.30,1265.70,1274.80,742,1730,
20140211,1274.00,1292.00,1273.80,1290.10,562,1602,
20140212,1290.50,1296.20,1285.50,1295.30,140,1061,
20140213,1293.30,1303.50,1287.50,1300.40,686,1014,
20140214,1301.70,1320.70,1301.70,1319.00,282,746,
20140217,1322.90,1330.00,1319.00,1319.00,187,746,
20140218,1313.90,1324.70,1313.90,1324.70,373,746,
20140219,1318.30,1321.60,1309.10,1320.60,187,575,
20140220,1310.70,1323.50,1309.60,1317.10,98,575,
20140221,1320.00,1328.30,1317.40,1323.90,142,341,
20140224,1324.30,1339.00,1321.40,1338.30,77,348,
20140225,1336.40,1343.90,1333.10,1343.00,289,281,
20140226,1341.20,1342.00,1325.60,1328.00,56,163,
20140227,1329.30,1335.00,1324.60,1331.60,369,265,
20140228,1329.80,1332.60,1321.10,1321.40,239,151,
20140303,1335.90,1354.10,1332.90,1350.10,232,151,
20140304,1350.40,1350.40,1332.20,1337.80,73,141,
20140305,1334.80,1341.00,1334.80,1340.20,29,156,
20140306,1338.00,1351.70,1333.30,1351.70,58,160,
20140307,1349.50,1352.70,1329.20,1338.10,97,165,
20140310,1336.00,1344.70,1330.50,1341.40,97,165,
20140311,1340.00,1352.40,1338.10,1346.50,48,169,
20140312,1349.10,1370.50,1348.70,1370.30,58,146,
20140313,1366.80,1374.50,1366.50,1372.20,23,141,
20140314,1376.10,1386.60,1371.10,1379.00,91,143,
20140317,1386.10,1390.60,1372.20,1372.90,29,115,
20140318,1359.30,1361.80,1353.40,1359.00,35,81,
20140319,1357.10,1358.00,1332.70,1341.40,57,81,
20140320,1333.70,1333.70,1325.80,1330.50,23,105,
20140321,1339.10,1339.10,1335.80,1336.00,3,47,
20140324,1333.00,1333.00,1310.50,1311.20,103,47,
20140325,1315.50,1315.50,1307.50,1311.40,46,12,
20140326,1315.20,1315.20,1303.40,1303.40,4,7,
20140327,1294.70,1294.70,1294.70,1294.70,0,1,
20140328,1292.20,1299.40,1285.90,1293.80,65104,6473,
20140331,1294.30,1298.80,1282.40,1283.40,4121,6486,
20140401,1285.10,1287.90,1277.30,1279.60,856,3373,
20140402,1280.20,1294.10,1280.20,1290.50,1097,2678,
20140403,1290.80,1293.50,1282.70,1284.40,775,2422,
20140404,1285.50,1306.10,1284.40,1303.20,976,1285,
20140407,1301.40,1304.00,1296.30,1298.00,361,1285,
20140408,1296.60,1314.10,1296.60,1308.70,256,1048,
20140409,1309.50,1313.60,1301.10,1305.50,191,1021,
20140410,1311.80,1323.80,1311.20,1320.10,127,847,
20140411,1319.00,1322.80,1316.30,1318.70,76,789,
20140414,1320.10,1330.00,1320.10,1327.20,328,789,
20140415,1322.70,1322.70,1291.50,1300.00,238,771,
20140416,1302.70,1303.50,1295.00,1303.10,177,794,
20140417,1300.10,1303.00,1292.50,1293.40,109,744,
20140421,1290.00,1299.20,1283.80,1288.00,100,744,
20140422,1289.20,1291.60,1276.00,1280.60,98,749,
20140423,1284.30,1287.70,1282.40,1284.20,175,720,
20140424,1284.60,1297.90,1272.40,1290.50,520,669,
20140425,1293.80,1304.60,1293.80,1300.70,274,308,
20140428,1305.40,1305.40,1293.00,1298.70,59,309,
20140429,1295.50,1300.50,1289.10,1296.00,878,693,
20140430,1296.00,1296.50,1286.60,1295.60,180,608,
20140501,1288.70,1288.70,1278.00,1283.10,25,194,
20140502,1276.70,1302.70,1276.70,1302.60,78,51,
20140505,1305.60,1314.20,1305.50,1309.00,22,63,
20140506,1309.40,1309.40,1306.90,1308.30,9,49,
20140507,1310.30,1312.00,1288.00,1288.60,21,42,
20140508,1291.50,1291.50,1285.50,1287.40,65,39,
20140509,1287.30,1287.30,1287.30,1287.30,0,31,
20140512,1282.10,1295.90,1281.20,1295.60,19,31,
20140513,1295.50,1295.50,1292.00,1294.60,20,28,
20140514,1292.80,1306.90,1292.80,1305.70,25,26,
20140515,1302.50,1302.50,1292.80,1293.50,22,20,
20140516,1293.30,1293.30,1293.30,1293.30,0,13,
20140519,1293.70,1293.70,1293.70,1293.70,0,13,
20140520,1290.70,1294.50,1290.10,1294.50,4,33,
20140521,1287.40,1288.00,1287.40,1288.00,2,6,
20140522,1294.20,1295.00,1294.20,1294.90,4,4,
20140523,1293.20,1293.40,1291.60,1291.60,3,7,
20140526,1291.90,1291.90,1291.90,1291.90,4,7,
20140527,1276.00,1278.00,1265.40,1265.40,23,7,
20140528,1259.30,1259.30,1259.30,1259.30,0,5,
20140529,1258.30,1260.60,1250.90,1256.30,37923,25453,
20140530,1255.10,1259.60,1241.80,1245.60,3834,3902,
20140602,1250.00,1250.70,1240.90,1243.70,774,3720,
20140603,1244.10,1247.50,1240.50,1244.30,654,3418,
20140604,1245.10,1248.80,1242.70,1244.00,604,3393,
20140605,1244.00,1256.60,1241.20,1253.00,1288,1917,
20140606,1253.40,1256.60,1246.30,1252.10,370,1211,
20140609,1252.70,1256.10,1252.60,1253.50,79,1210,
20140610,1252.40,1262.30,1251.00,1259.80,1007,1153,
20140611,1259.90,1264.40,1259.10,1260.80,127,1055,
20140612,1260.00,1274.50,1260.00,1273.60,129,1060,
20140613,1272.50,1274.70,1271.30,1273.70,145,745,
20140616,1279.80,1282.10,1270.80,1274.90,333,745,
20140617,1272.80,1272.80,1260.90,1271.70,819,645,
20140618,1269.90,1272.70,1267.40,1272.40,143,799,
20140619,1277.20,1321.00,1277.20,1313.70,600,578,
20140620,1321.40,1321.40,1306.80,1316.20,237,462,
20140623,1312.30,1318.00,1312.30,1318.00,138,463,
20140624,1315.60,1325.60,1315.60,1320.90,192,425,
20140625,1315.30,1323.40,1312.00,1322.20,292,280,
20140626,1319.60,1319.60,1312.40,1316.10,98,242,
20140627,1317.40,1320.90,1313.30,1319.00,625,522,
20140630,1315.30,1328.70,1311.80,1321.80,744,523,
20140701,1326.70,1331.40,1326.20,1326.40,50,267,
20140702,1326.80,1330.70,1326.80,1330.70,224,263,
20140703,1327.30,1327.70,1313.00,1320.40,40,217,
20140704,1319.60,1322.50,1319.40,1320.70,36,218,
20140707,1318.70,1320.30,1313.20,1316.50,57,218,
20140708,1318.40,1323.50,1316.00,1316.00,6,211,
20140709,1324.00,1330.40,1323.80,1323.80,16,212,
20140710,1330.50,1343.70,1328.00,1338.70,18,191,
20140711,1337.90,1339.00,1336.20,1337.00,112,213,
20140714,1332.80,1332.80,1304.70,1306.30,103,213,
20140715,1307.40,1311.90,1294.10,1296.90,368,194,
20140716,1298.40,1303.10,1296.90,1299.60,34,242,
20140717,1303.10,1323.80,1303.10,1316.70,15,131,
20140718,1322.70,1322.70,1306.20,1309.20,27,129,
20140721,1311.00,1315.50,1311.00,1313.70,18,44,
20140722,1306.10,1306.10,1306.10,1306.10,0,14,
20140723,1304.50,1304.50,1304.50,1304.50,0,13,
20140724,1297.50,1297.50,1290.60,1290.60,1,8,
20140725,1294.80,1303.10,1294.80,1303.10,1,15,
20140728,1307.40,1308.00,1303.30,1303.30,52,15,
20140729,1310.90,1310.90,1298.30,1298.30,50,51,
20140730,1298.60,1303.00,1291.00,1294.90,36155,21207,
20140731,1295.10,1297.30,1280.60,1281.30,5662,8920,
20140801,1284.10,1296.60,1279.70,1293.60,1981,5558,
20140804,1294.40,1295.00,1285.90,1287.70,916,5552,
20140805,1288.00,1292.70,1282.60,1284.00,819,4791,
20140806,1288.10,1309.00,1287.80,1306.70,667,4227,
20140807,1305.30,1313.10,1302.50,1310.80,223,2617,
20140808,1310.80,1321.40,1308.00,1308.90,581,2076,
20140811,1308.40,1309.70,1305.30,1308.50,193,2076,
20140812,1306.20,1315.80,1305.80,1308.80,437,1882,
20140813,1308.80,1312.80,1305.00,1312.80,238,1284,
20140814,1311.80,1316.40,1309.70,1313.90,310,1167,
20140815,1311.70,1312.80,1292.00,1304.50,199,825,
20140818,1301.40,1302.10,1295.70,1297.70,99,825,
20140819,1298.80,1301.60,1294.00,1295.10,143,616,
20140820,1295.40,1295.80,1288.40,1293.40,310,509,
20140821,1290.00,1290.00,1272.00,1273.70,263,504,
20140822,1276.00,1280.00,1275.00,1278.60,119,226,
20140825,1277.30,1277.60,1273.70,1277.30,142,225,
20140826,1289.40,1289.50,1281.10,1283.80,74,223,
20140827,1281.50,1282.30,1281.50,1281.90,42,55,
20140828,1284.50,1293.70,1284.30,1288.70,768,579,
20140829,1289.50,1289.70,1284.80,1285.80,116,104,
20140901,1284.50,1286.40,1284.50,1286.40,6,104,
20140902,1281.30,1281.30,1262.50,1263.70,280,104,
20140903,1266.30,1271.10,1263.10,1268.90,279,149,
20140904,1268.70,1272.70,1260.40,1265.10,290,182,
20140905,1263.20,1268.10,1263.20,1265.80,123,241,
20140908,1268.40,1268.40,1252.70,1252.70,2,241,
20140909,1246.80,1246.80,1246.80,1246.80,0,24,
20140910,1256.70,1256.70,1243.50,1243.50,95,24,
20140911,1237.40,1237.40,1237.40,1237.40,0,108,
20140912,1227.00,1229.90,1227.00,1229.90,47,45,
20140915,1226.70,1235.00,1226.70,1233.60,21,45,
20140916,1238.30,1238.30,1235.20,1235.20,3,33,
20140917,1236.20,1236.20,1221.90,1234.40,10,29,
20140918,1216.20,1225.70,1216.20,1225.70,5,28,
20140919,1218.30,1218.30,1215.30,1215.30,4,24,
20140922,1214.90,1216.80,1212.40,1216.80,7,24,
20140923,1221.00,1221.00,1221.00,1221.00,5,18,
20140924,1216.80,1218.60,1216.80,1218.60,2,14,
20140925,1209.50,1221.20,1209.50,1221.20,11,13,
20140926,1214.10,1214.10,1214.10,1214.10,1,6,
20140929,1216.30,1222.20,1214.80,1217.50,6270,7102,
20140930,1214.80,1218.20,1204.00,1210.50,680,2973,
20141001,1207.70,1217.80,1205.50,1214.60,178,2498,
20141002,1215.30,1219.50,1210.30,1214.20,176,2310,
20141003,1212.40,1212.40,1191.00,1192.20,499,2240,
20141006,1187.70,1208.00,1182.80,1206.70,415,1913,
20141007,1209.10,1211.70,1205.30,1211.70,272,1592,
20141008,1210.20,1217.90,1205.30,1205.30,9,1318,
20141009,1223.90,1229.00,1223.90,1224.60,19,1315,
20141010,1223.50,1223.50,1217.00,1221.00,186,1134,
20141013,1229.80,1234.00,1227.00,1229.30,103,1134,
20141014,1235.90,1235.90,1233.60,1233.60,73,1059,
20141015,1243.70,1247.00,1243.70,1244.10,250,987,
20141016,1242.10,1243.00,1236.70,1240.50,6,967,
20141017,1237.40,1238.30,1232.60,1238.30,356,966,
20141020,1235.40,1244.00,1235.40,1244.00,105,837,
20141021,1251.00,1251.00,1251.00,1251.00,48,607,
20141022,1244.80,1244.80,1244.80,1244.80,2,388,
20141023,1227.90,1228.50,1227.90,1228.50,2,235,
20141024,1229.40,1232.70,1229.40,1231.20,71,233,
20141027,1230.20,1230.20,1227.30,1229.10,282,286,
20141028,1224.90,1231.00,1224.70,1229.20,46,129,
20141029,1224.30,1224.30,1224.30,1224.30,0,44,
20141030,1213.70,1214.70,1195.80,1198.10,521,274,
20141031,1199.60,1199.70,1161.40,1171.10,260,55,
20141103,1166.40,1172.30,1163.10,1169.40,60,55,
20141104,1166.90,1171.00,1165.00,1167.40,40,65,
20141105,1168.10,1168.70,1137.80,1145.40,157,55,
20141106,1141.10,1147.50,1137.90,1142.30,137,56,
20141107,1139.90,1169.70,1133.00,1169.60,97,43,
20141110,1171.00,1171.00,1150.70,1159.60,40,43,
20141111,1155.00,1170.50,1151.60,1162.80,22,26,
20141112,1162.50,1168.10,1157.50,1158.90,17,29,
20141113,1163.70,1164.50,1155.00,1161.10,1047,34,
20141114,1155.20,1191.00,1148.00,1185.00,486,476,
20141117,1183.10,1186.90,1180.60,1183.00,17,476,
20141118,1197.10,1197.10,1193.90,1196.70,2,19,
20141119,1196.50,1198.30,1190.60,1193.60,23,20,
20141120,1191.80,1191.90,1190.70,1190.70,3,28,
20141121,1191.00,1202.40,1189.00,1197.50,20,20,
20141124,1197.70,1197.90,1195.50,1195.50,17,20,
20141125,1197.10,1197.10,1197.10,1197.10,1,11,
20141126,1200.50,1201.00,1193.70,1196.60,73482,37741,
20141127,1197.00,1198.20,1184.70,1189.80,5452,37741,
20141128,1188.90,1190.00,1163.80,1175.20,11175,4540,
20141201,1160.00,1220.40,1141.70,1218.00,5524,4540,
20141202,1212.30,1212.30,1191.30,1199.20,1236,3609,
20141203,1198.10,1213.70,1196.10,1208.50,440,2249,
20141204,1208.20,1213.00,1201.60,1207.50,358,2096,
20141205,1203.10,1206.00,1186.70,1190.10,560,1963,
20141208,1190.60,1207.00,1187.20,1194.70,183,1963,
20141209,1202.00,1238.00,1202.00,1231.50,314,1935,
20141210,1231.20,1234.60,1226.60,1228.90,306,1077,
20141211,1226.60,1231.20,1216.20,1225.10,264,1054,
20141212,1227.80,1227.80,1216.20,1222.00,203,881,
20141215,1223.10,1223.10,1198.40,1207.20,77,881,
20141216,1197.20,1222.00,1192.70,1193.90,223,801,
20141217,1198.20,1199.60,1184.00,1194.30,94,771,
20141218,1189.70,1207.30,1189.70,1194.70,197,764,
20141219,1198.00,1200.80,1195.90,1195.90,96,584,
20141222,1198.00,1198.00,1172.70,1179.70,223,584,
20141223,1179.30,1180.30,1175.00,1177.90,232,586,
20141224,1177.00,1179.30,1173.50,1173.50,23,545,
20141226,1177.20,1195.30,1177.20,1195.30,124,286,
20141229,1186.50,1186.50,1181.30,1181.70,56,286,
20141230,1181.40,1210.30,1181.40,1200.20,191,402,
20141231,1199.20,1199.20,1182.70,1183.90,92,389,
20150102,1184.00,1194.50,1169.50,1186.00,138,353,
20150105,1180.30,1206.90,1180.10,1203.90,470,353,
20150106,1203.50,1220.00,1203.50,1219.30,97,150,
20150107,1219.20,1219.20,1210.60,1210.60,29,133,
20150108,1207.00,1215.70,1206.30,1208.40,92,124,
20150109,1211.10,1220.20,1210.30,1216.00,43,124,
20150112,1224.20,1234.40,1219.10,1232.70,100,124,
20150113,1239.20,1239.30,1230.30,1234.30,20,87,
20150114,1229.60,1243.80,1225.60,1234.40,21,87,
20150115,1231.50,1265.00,1227.30,1264.70,130,87,
20150116,1256.10,1279.70,1256.10,1276.90,44,87,
20150119,1278.90,1278.90,1273.80,1276.60,18,87,
20150120,1277.20,1297.30,1277.20,1294.20,157,87,
20150121,1295.20,1303.50,1286.70,1293.70,78,90,
20150122,1293.20,1302.10,1283.50,1300.70,131,115,
20150123,1299.80,1299.80,1292.60,1292.60,23,36,
20150126,1289.50,1290.60,1279.40,1279.40,26,36,
20150127,1277.20,1291.70,1277.20,1291.70,20,16,
20150128,1285.90,1286.80,1285.90,1285.90,33,4,
20150129,1283.30,1285.40,1251.00,1254.60,67376,28490,
20150130,1258.00,1284.30,1257.00,1278.50,8626,2777,
20150202,1284.10,1284.10,1266.00,1276.20,1654,2777,
20150203,1273.50,1284.70,1255.30,1259.70,2380,2104,
20150204,1262.00,1271.60,1256.80,1263.80,668,1286,
20150205,1271.80,1272.60,1257.80,1262.00,133,1210,
20150206,1265.00,1267.60,1228.00,1233.90,432,786,
20150209,1237.50,1242.30,1235.40,1240.80,319,786,
20150210,1237.50,1245.00,1231.20,1231.60,231,675,
20150211,1233.30,1237.40,1219.00,1219.00,102,658,
20150212,1217.90,1229.80,1217.90,1220.10,99,656,
20150213,1222.20,1232.80,1222.20,1226.50,65,601,
20150216,1227.70,1234.00,1227.70,1230.00,35,601,
20150217,1230.00,1230.00,1203.00,1208.10,204,601,
20150218,1207.10,1210.20,1197.80,1199.70,147,601,
20150219,1216.50,1220.00,1205.00,1207.10,65,552,
20150220,1206.50,1213.10,1199.10,1204.40,51,481,
20150223,1201.30,1203.30,1191.60,1200.30,268,481,
20150224,1203.40,1203.50,1193.80,1196.90,151,362,
20150225,1204.30,1204.60,1201.00,1201.00,23,362,
20150226,1204.80,1219.00,1204.80,1209.60,560,444,
20150227,1207.70,1217.80,1204.50,1212.60,195,202,
20150302,1214.30,1222.70,1204.90,1207.70,124,202,
20150303,1201.50,1212.00,1195.00,1204.00,51,163,
20150304,1204.80,1206.90,1198.00,1200.60,27,153,
20150305,1201.70,1205.40,1195.90,1195.90,29,153,
20150306,1195.00,1195.70,1163.70,1164.10,168,148,
20150309,1169.40,1174.20,1166.30,1166.40,45,148,
20150310,1166.40,1168.40,1156.50,1160.10,94,117,
20150311,1162.00,1162.00,1147.70,1150.70,74,120,
20150312,1155.40,1160.50,1149.70,1152.10,63,130,
20150313,1158.20,1159.20,1152.60,1152.60,44,111,
20150316,1159.70,1162.30,1150.10,1153.30,56,111,
20150317,1153.60,1158.20,1144.30,1148.30,71,110,
20150318,1148.70,1174.30,1147.00,1151.40,112,110,
20150319,1171.60,1171.60,1159.30,1169.10,39,125,
20150320,1171.00,1185.40,1171.00,1184.80,54,108,
20150323,1181.60,1188.00,1181.20,1188.00,5,108,
20150324,1188.00,1193.00,1186.00,1191.70,24,108,
20150325,1192.50,1199.20,1192.50,1197.30,11,481,
20150326,1198.20,1213.70,1198.20,1205.10,68,92,
20150327,1197.00,1199.80,1196.30,1199.80,3,43,
20150330,1198.00,1198.50,1181.60,1184.80,37077,20945,
20150331,1185.80,1190.10,1178.20,1183.10,3409,7348,
20150401,1182.90,1208.20,1181.00,1208.10,1632,5422,
20150402,1204.00,1205.70,1194.80,1200.90,1684,3087,
20150406,1209.90,1224.20,1209.90,1218.60,343,3087,
20150407,1214.80,1214.80,1208.20,1210.60,406,2990,
20150408,1208.90,1211.40,1197.60,1203.10,236,2807,
20150409,1201.70,1202.50,1193.00,1193.60,521,2731,
20150410,1195.80,1209.60,1195.80,1204.60,202,2470,
20150413,1208.10,1208.10,1198.30,1199.30,424,2470,
20150414,1200.60,1200.60,1184.10,1192.80,546,2398,
20150415,1194.60,1203.10,1188.60,1201.50,196,2148,
20150416,1204.30,1208.50,1194.60,1198.00,199,2146,
20150417,1200.20,1206.00,1200.20,1202.90,21,1826,
20150420,1205.70,1206.90,1191.00,1193.50,67,1826,
20150421,1193.20,1202.90,1192.80,1202.90,33,1186,
20150422,1199.10,1202.60,1185.20,1186.90,93,525,
20150423,1187.20,1197.00,1186.10,1194.40,331,471,
20150424,1192.30,1194.70,1174.60,1175.20,52,441,
20150427,1182.30,1206.70,1181.40,1203.30,193,441,
20150428,1199.70,1214.00,1199.70,1213.60,14,415,
20150429,1211.20,1212.60,1201.90,1209.80,114,239,
20150430,1203.10,1205.90,1176.70,1182.40,143,226,
20150501,1178.10,1178.10,1170.00,1174.50,23,227,
20150504,1177.50,1189.40,1177.50,1186.80,38,227,
20150505,1187.50,1198.70,1186.90,1193.20,48,209,
20150506,1194.50,1194.60,1189.90,1190.30,14,204,
20150507,1181.50,1186.00,1179.70,1182.40,44,196,
20150508,1183.30,1189.10,1182.90,1189.10,51,156,
20150511,1189.70,1190.50,1179.30,1183.20,26,156,
20150512,1194.60,1194.80,1189.70,1192.60,10,149,
20150513,1192.70,1218.40,1191.00,1218.40,34,148,
20150514,1214.50,1225.60,1214.50,1225.40,35,145,
20150515,1218.50,1225.50,1214.80,1225.50,12,141,
20150518,1224.50,1228.10,1222.60,1227.80,8,141,
20150519,1223.90,1223.90,1206.00,1206.90,9,141,
20150520,1205.10,1210.80,1205.10,1208.90,11,139,
20150521,1204.50,1204.50,1203.70,1204.40,43,124,
20150522,1211.60,1211.90,1204.30,1204.30,8,76,
20150526,1193.60,1193.60,1186.00,1187.20,40,76,
20150527,1185.90,1185.90,1185.60,1185.60,25,36,
20150528,1187.10,1192.00,1179.60,1188.10,51751,30493,
20150529,1187.80,1193.30,1185.70,1189.40,4737,5550,
20150601,1190.60,1204.00,1184.30,1188.30,1236,5535,
20150602,1189.00,1194.30,1186.00,1194.10,1003,5088,
20150603,1193.90,1193.90,1179.10,1184.70,630,2062,
20150604,1184.90,1185.30,1173.00,1174.90,447,1544,
20150605,1176.40,1177.30,1164.00,1167.80,390,1097,
20150608,1169.50,1176.10,1169.10,1173.20,173,1097,
20150609,1172.90,1180.30,1172.70,1177.30,144,1074,
20150610,1176.10,1190.10,1175.60,1186.10,295,965,
20150611,1183.20,1183.20,1174.40,1179.90,69,788,
20150612,1180.40,1181.20,1176.20,1178.80,141,748,
20150615,1179.90,1188.50,1172.70,1185.30,102,652,
20150616,1186.50,1186.50,1175.90,1180.50,29,643,
20150617,1177.60,1186.30,1174.90,1176.40,168,629,
20150618,1183.40,1202.00,1183.40,1201.50,130,576,
20150619,1199.70,1203.10,1199.70,1201.50,142,465,
20150622,1197.80,1197.80,1182.70,1183.70,30,465,
20150623,1183.80,1186.00,1176.20,1176.20,60,407,
20150624,1176.60,1176.60,1170.70,1172.60,263,369,
20150625,1175.80,1175.90,1171.50,1171.50,95,267,
20150626,1170.50,1172.90,1170.50,1172.90,31,223,
20150629,1185.10,1186.00,1173.80,1178.50,174,445,
20150630,1176.30,1176.40,1166.60,1171.50,223,411,
20150701,1173.10,1173.10,1166.60,1169.00,455,421,
20150702,1166.40,1168.10,1155.50,1163.00,316,420,
20150703,1163.90,1168.70,1163.00,1163.00,169,174,
20150706,1171.10,1173.00,1162.20,1172.90,465,174,
20150707,1166.80,1166.80,1149.50,1152.40,469,163,
20150708,1152.60,1163.30,1146.40,1163.30,65,241,
20150709,1154.80,1163.60,1154.80,1159.00,65,146,
20150710,1160.10,1161.40,1157.50,1157.70,27,157,
20150713,1159.00,1159.00,1151.20,1155.20,14,157,
20150714,1157.20,1157.20,1153.00,1153.30,39,157,
20150715,1154.00,1154.00,1144.80,1147.20,15,158,
20150716,1146.20,1146.20,1142.90,1143.80,14,158,
20150717,1144.00,1144.00,1130.20,1131.80,120,218,
20150720,1130.40,1130.70,1095.10,1106.70,189,218,
20150721,1097.10,1106.40,1097.10,1103.40,118,315,
20150722,1093.00,1095.00,1086.00,1091.40,46,121,
20150723,1097.40,1097.60,1087.80,1094.00,64,119,
20150724,1078.60,1100.70,1078.60,1085.60,52,154,
20150727,1100.00,1102.50,1093.90,1096.50,19,154,
20150728,1097.20,1097.70,1096.30,1096.30,31,53,
20150729,1096.40,1096.90,1092.60,1092.60,5,4,
20150730,1096.10,1097.50,1081.00,1088.40,47654,28021,
20150731,1087.70,1102.80,1079.10,1094.90,5700,9215,
20150803,1092.60,1097.10,1085.00,1089.40,2418,8295,
20150804,1085.10,1093.90,1080.50,1090.70,1139,6894,
20150805,1086.50,1090.60,1082.50,1085.70,1207,6593,
20150806,1084.40,1092.20,1083.60,1090.20,269,3875,
20150807,1088.90,1098.30,1081.70,1094.10,614,3643,
20150810,1093.20,1107.60,1089.50,1104.20,900,3643,
20150811,1103.80,1116.70,1094.00,1107.60,997,3249,
20150812,1106.00,1124.50,1101.50,1123.20,797,2910,
20150813,1124.30,1124.30,1113.00,1115.70,441,2510,
20150814,1113.90,1118.80,1112.50,1112.90,908,2123,
20150817,1113.80,1122.00,1113.80,1118.60,399,2123,
20150818,1118.20,1118.40,1110.00,1117.10,475,1763,
20150819,1117.00,1134.30,1116.80,1128.10,348,1648,
20150820,1132.80,1153.30,1132.80,1153.00,409,1525,
20150821,1154.10,1166.50,1150.50,1159.60,261,1476,
20150824,1164.00,1169.00,1147.50,1153.40,299,1476,
20150825,1151.50,1155.50,1134.00,1138.20,217,1451,
20150826,1139.20,1143.00,1119.60,1124.60,116,1345,
